"23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","23.507360431063525","piano"
"24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","24.336877335589595","piano"
"22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","22.43989123036078","piano"
"23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","23.029353081336602","piano"
"21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","21.685370125455265","piano"
"8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","8.4028404051779","harp"
"26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","26.569685789180237","harp"
"21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","21.396066875493236","harp"
"18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","18.94208920148147","harp"
"26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","26.25117179905122","harp"
"8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","8.150678809275691","sax"
