% This is dataset contains MFCC coefficients for instruments% Piano, harp, sax

@relation instrumentsMatch



@attribute coeff1 real 
@attribute coeff2 real
@attribute coeff3 real 
@attribute coeff4 real
@attribute coeff5 real 
@attribute coeff6 real
@attribute coeff7 real 
@attribute coeff8 real
@attribute coeff9 real 
@attribute coeff10 real
@attribute coeff11 real 
@attribute coeff12 real
@attribute coeff13 real 

@attribute instrument {piano, sax, harp} 


@data
3.820472291675629,19.852081460221726,16.0724235962795,24.53069041578285,17.672653399381222,23.496101760288486,16.924010406695206,22.658274139813518,17.617915712566095,23.03856445445299,20.581209547415167,25.356535151694217,22.865941255664215,sax
2.825400975512393,17.834847598358248,10.565160663404276,17.12684553373743,6.417041969238233,9.712438927799019,0.934301350274943,4.725371369698118,-3.460223334570178,-1.9521114315443167,-9.125290319649233,-9.40940309496805,-15.253856727767806,sax
-4.157380076957942,8.393974932686591,7.71433371189951,16.175090060019507,14.435239891094092,21.101931118831168,20.305544548181622,26.741467262882,26.668387340964077,31.58803916229439,30.68394066720913,33.56860695695804,32.55932292094315,sax
-4.843024127294609,7.094130472573297,6.4701619528134104,15.745305453957553,15.28124980543988,22.958133245774565,22.66883478530385,29.017569871262797,28.802302580088405,33.86778706501188,33.70099063884459,37.55547360328918,37.47634666801409,sax
3.9333609313562454,14.240639185959528,17.398032304545115,28.2927062492936,31.185988936366275,41.31718044317885,43.97482511668723,52.62593065544347,54.6125667641686,61.494053685330236,62.627303704273096,67.63050186548487,68.13441035810784,harp
3.6977092870339585,13.498854743425666,16.263182025687346,26.703583550171622,29.285162969697563,39.01227709247615,41.72381624396707,50.29057086223117,52.61646964052144,59.7752061527407,61.43346830984827,66.9846265109787,68.07369225894955,harp
3.476925721423046,12.843912662832448,15.6701180757163,26.218256490383837,28.79263062160128,38.711771783840014,41.44646850713288,49.97494058099114,52.40009508871095,59.3279927372271,61.108177912760915,66.35380424789231,67.53170732810855,harp
5.145445016008861,17.512717178398923,21.260869648512724,34.57586689734407,35.7477052005369,45.80948144606086,46.44518897567843,52.930661001606786,50.75705940423945,54.262618547011975,50.767554733924435,51.707897676750896,47.97081548057823,harp
4.5423124964600765,15.70211955909455,18.977492562934476,31.231628574143908,33.17329471064593,43.449992323527525,44.23079030832741,51.481973230170766,50.1270677216974,54.11957914369058,51.17376759110383,53.310354262496716,50.825809851670016,harp
3.5596368113067505,17.907626532952726,19.842089619646323,33.82641070029531,35.24295556759501,46.23666539751165,46.62024128517282,55.058893951877494,54.05098356059595,59.41981734718989,56.915446158748225,60.098851003536005,57.688506335178324,harp
3.5080867632510695,18.97566924276192,21.71344166318622,36.75866514626786,38.9079324215081,50.21603646515038,50.277479279210375,58.12372894456168,56.63220696715141,62.157067255783794,59.97537586778521,63.25256294365717,60.895358471692425,harp
4.238518424213017,19.101751555132957,19.363811774836037,34.932771956193065,35.33097013426663,46.1984065846577,45.81818928784328,51.77961257718817,50.04920903406904,56.23384152775386,55.02503783159343,58.01789833982678,55.79054076064594,harp
4.623343767870902,17.062315837095593,18.999862962303506,32.76117595462585,33.801335882538936,45.012515800967556,46.054266332167224,53.321752961787666,53.02988807204009,58.49524060297197,56.24383998669281,59.775259035896745,57.01012501787014,harp
4.511985452122589,15.81139152454665,16.20949778476716,28.50294268471821,28.611917898590786,37.89391089690797,38.73334909401122,45.37769958977999,46.157353149533606,53.28233442187005,54.077539434747315,58.13764549710761,57.67406288886983,harp
0.01586758075024979,16.02590798038065,17.443791192640678,26.662789786301836,23.60352995479878,28.636631881028055,25.753323073168094,31.846051692759826,32.264056215953524,39.82504613967574,41.858437990322805,48.31450114751428,49.55006756648184,sax
-3.829094629138891,9.068816375136691,9.364068427054354,19.33118707265366,19.205684904279213,27.02046390937357,26.760934490932375,33.3339639323739,33.52462157454505,39.22275041399597,39.73788979416979,44.318282132428834,44.85783297929235,sax
-4.97646114165847,6.881930828538955,6.217897049870081,15.471546996487207,15.022044402927756,22.7464425536697,22.511911129377836,28.93476715831513,28.81875623223158,33.99287590183023,33.94099120612986,37.8819974372625,37.84723632582116,sax
-4.967487566394813,6.82917873168957,6.135042104542711,15.397133291430423,14.975695987458739,22.707690909019846,22.469749625269934,28.874587090527367,28.757650734159437,33.93162907167887,33.86638139503378,37.77446440181532,37.730054427703166,sax
-4.947603133206659,6.908040644788961,6.259231790056802,15.53802303772122,15.09664963831628,22.831813483733352,22.62159906820851,29.0473479166244,28.913989713822833,34.053321975649595,33.96252630142368,37.87525242502109,37.8408167199631,sax
1.0490854741192557,7.902785159642227,4.966264800919337,13.185056331224104,9.222068772025086,16.077621222080026,12.369298706676041,17.57430717128283,14.197979800889609,16.10533018072395,12.865032485563537,13.886451054485326,13.2660295492206,harp
-0.15133215486068036,4.564840324863677,2.2877441404269026,7.684370776047274,4.225361344756754,9.790013802253782,6.91721694892071,11.440658253798578,8.546206347088267,10.995302546353876,8.98758009097346,10.805860089333803,10.181803252691122,harp
-0.6250608299344252,2.945730129019615,0.41175496092110303,4.856878416318886,1.7327382617066198,6.687331063047092,4.044063896294165,8.115412753878097,5.698525320619162,8.226668434411927,6.667307361971973,8.6031010375707,8.168983443864427,harp
-0.600267767726295,1.9821824155007703,0.48202996974529333,3.785161279915848,1.4972360737044297,4.520359752942055,2.2013565034269993,4.67628257771519,3.099386464494457,5.046654767580023,4.33001674597799,5.840585570146953,5.722847612244825,harp
-0.7734433489205902,0.6083742425155343,-0.8963189695090775,1.0976603721303746,-0.6730468811700447,1.3612702088632445,-0.20014684746008016,1.4301471844300775,0.3450111032354905,1.4247148291760818,0.8092181645617645,1.4579591226518067,1.1333709346996081,harp
0.5755621078420848,3.045648198982963,4.283646694926449,8.270526803446378,10.056910492756556,14.992538741056855,17.147391720408823,22.38098280281217,24.677530086345396,29.615989173436567,31.812754298355163,36.01530665184511,37.89778393375673,harp
0.48489840662018424,3.122148118663063,4.177442185242664,8.436532581167812,9.990655548057694,15.266471133353802,17.187319575589356,22.782958116552255,24.879130942019476,30.156348098319377,32.20142976588051,36.68516320852033,38.46285529958702,harp
2.7126774585390647,14.851032346670852,17.14315941270421,29.4744907827486,31.48221888427905,42.15014005398537,43.47584718773954,51.92256075713406,52.55129579277284,59.27191676674804,59.23014405185561,63.82155647948719,63.25075825246604,harp
3.421865677716632,17.191087886585073,19.95770393133778,33.53909299486308,35.48440868272372,46.596871078551644,47.616962917722596,56.7543550618203,56.43139892682532,62.57430284939019,61.1456112200416,65.29805393397471,63.510125217049364,harp
5.095128250380457,18.56103429544287,21.141828833148438,34.0425682989608,34.838452318266455,44.74117977475869,43.830314709659284,52.002646299088845,51.19726234201283,57.56715984031739,55.79289969245196,60.450803009909954,58.70074012822309,harp
4.308100555765768,23.078365094440713,20.689766175449453,27.767770038952655,18.12409423192796,20.482305134025136,12.216831299043129,17.35598173029679,12.25594835425264,17.81173253956827,15.673804035299897,21.612806484698872,19.631928798033606,sax
3.453725521331753,21.36884607879072,19.87668312998206,27.031526544194794,18.553958562449417,21.021349589836515,12.904949649767083,17.53183577195957,13.102245009367953,18.813370749834302,16.658740862636975,22.45895241665661,20.871164300746532,sax
2.984744494028397,20.33913397351922,19.295118405018595,26.75823965166585,20.047957128887518,23.85390705984657,17.983120791855427,23.96849369917531,21.844002878300422,28.521682091988296,26.90610516227084,31.428374408226436,29.037492648427833,sax
4.415405175422832,22.46132518956808,22.173990623241465,30.325693924303096,24.287998984980447,29.749134502820674,25.507506189333345,33.277177005289,32.157303544427215,39.66764403085495,37.86428660791452,41.90860114544167,38.50533953686189,sax
4.8742981219776516,22.309593331869458,21.320978306024255,29.183547303848236,23.11368462379713,29.230627853259605,25.565975620748368,34.10298979630465,32.96027041685166,40.25850003408852,38.19722187265308,42.774125370265466,40.239460333305814,sax
4.2500033720117525,15.396579501909228,18.157843882240623,30.590299162005003,33.116887738614636,44.009357828550506,45.667903722814835,54.20176641552599,55.08955998260506,61.740548499058356,61.828940061262074,66.30143927177797,65.9416402138773,harp
4.841824761150855,16.880615694006742,20.683395016080972,32.88071710598477,35.14351244563901,45.51272904094472,46.62358559385696,54.971664292393065,54.98831005134395,61.452739414634834,60.7155752290548,65.18353839037432,63.87637077557263,harp
3.9390641488554734,17.609589423761353,21.161582021252052,34.98210497057856,37.62532041465045,48.8579525650599,49.63339863763112,57.427863195848914,56.44668782171271,62.033956514497525,60.40695705859107,64.20992279649366,62.778487924968395,harp
4.403269698770858,18.31669943095318,21.074724851113878,35.46231044055641,36.936318749859886,48.348801100130345,48.636341248118114,57.74707177962315,57.41179401336564,63.83864826191049,62.48619044055681,66.34793618804557,64.22861947550486,harp
4.10321887614254,17.313240330103078,21.29477528444238,35.42593770131144,37.80745429977351,49.26115105890142,50.05074902017239,58.87174025910466,58.69120737285193,65.66746201668889,65.08727821147797,70.1339242842081,69.1247232029288,harp
4.880444922709034,18.873634046395047,23.748024952138497,37.96089244138953,41.46144436589154,53.26234322858049,54.19599310245787,62.84956831012599,61.66583735661603,67.46060824715231,64.9091810465565,68.56230972409476,66.02579326155139,piano
5.530142675541025,18.97037216389118,24.235215580795252,38.41411647716923,42.514094589390695,54.823552915713464,56.63163997339777,65.91301636003452,65.2842005138004,71.56319996820864,69.35710553186021,73.3210291739849,70.79390193104878,piano
5.569382508884145,18.61739896249529,23.85556916658066,37.70683767690348,41.89465144972675,54.27449367721771,56.34594690874739,66.00965117287538,65.77490960600191,72.64934366553851,70.86673834747519,75.32008125847591,73.01337606107111,piano
5.174891671053241,19.92716928980593,25.348826962807877,40.34515162484836,44.36133296824862,57.021549281927946,58.28028444315387,67.55544856853767,66.2377885866294,72.41347022499573,69.70711733924527,73.76248169587497,71.01058807258504,piano
5.74576588339737,20.59294140909896,26.476353783029165,41.65485205623146,45.61682107284184,57.94361061561229,58.54754055976646,67.23428200105603,65.13809586723048,70.90669914035625,67.7764044658003,71.81248044465866,68.97084171499368,piano
4.927117988008929,19.730515681745505,21.841614334181582,36.10273299801274,36.95276029519513,47.636727218463236,47.168693431998776,56.129395759152004,56.43730919452894,64.63384986480754,64.79730013183975,70.21421601626129,68.83252914508827,harp
4.00029684642317,17.95648631195291,20.630067674215766,34.7013518393471,37.18176201876789,49.07996797552061,49.9111326795263,58.82206273940681,58.412785947324394,65.13596590444713,63.93149456024552,68.14651121122057,66.368732947732,harp
3.7304981709874645,17.06848618339251,19.53473521807865,33.58046526618234,35.92286741515846,47.65274501787642,48.98215632408768,57.718304193966,57.6538246801854,64.87205702259853,64.62638162365086,69.2564518963127,67.96887461526721,harp
5.800692611226099,19.995703673321216,19.526756117837277,32.98499667720149,31.23361308219211,41.105529027423636,38.990012646508355,47.58515842842677,47.5736885725629,56.0586874529844,55.697408971200296,60.12639626922593,57.30886492497259,harp
5.9695229475646086,21.583814946881848,23.314808455730347,36.58473026156358,34.43586017335302,42.90974905152482,40.03896540433029,48.1036245346295,47.27115414389358,56.26902370376368,56.72771715347305,63.067722053608776,60.73737350063631,harp
4.9039291593473315,19.594971661011957,23.29982598861334,37.10029985466202,37.96116741957084,48.16200860889379,46.759983066643706,54.38286304498816,52.0591595332168,57.73632523894412,54.86107675345567,58.57505117957146,55.44439561793303,harp
4.077281000941221,18.078100207928237,21.594601957865265,36.02044588174062,37.70634557912716,48.95121127452184,48.96698818781829,57.40562788432712,56.549121772521104,62.76422914496157,61.56994274086572,66.02174692398042,64.70409208005454,harp
4.228644178775043,16.368737162776338,19.27672718811096,31.67431138151784,33.82633410616442,44.63154645202986,45.56903052612356,54.028514032839716,53.68893731381847,59.95460265198776,58.82725129617143,63.14145099156929,61.58673147267171,harp
4.644251550567538,18.247346870514402,21.009232372551946,33.858933022430435,35.6232371023666,46.65447133201668,46.91164461478674,55.58160877412039,54.95604058679752,61.64836415028672,60.38756133975597,64.99472131125516,63.421649976396154,harp
4.437176804049002,19.171392971634294,22.961667876088903,36.673767474238176,38.41220973025281,49.14883387870933,49.21375245288668,57.99537092361382,57.289047238739954,64.06229796852598,62.3962679679279,66.807187673128,64.57461118621089,harp
3.9410080039078585,20.446726018278323,19.137834114685802,28.01429255194915,23.143997906169876,30.217445992806798,28.22373855395689,38.239355246556805,39.10639261890535,48.92011484693369,50.6167474858748,56.711832204566356,54.029622426373265,sax
4.390876225746628,21.199776906765763,20.08614891817825,28.542569811484125,23.681069249826713,30.847085299808533,27.833258261954605,36.26917932151409,35.53078321145575,44.01638928940837,43.83052704567113,49.09897142734261,46.31289337346343,sax
4.543916419641311,22.073541147696332,20.831833215268674,29.069128379044184,23.617969425300664,30.231754056728718,26.567167229317207,34.68457322109657,33.28662154602422,40.93225620989988,39.616229995867776,44.10229520961051,40.600605989441306,sax
4.1358002022215175,21.30819491880438,20.663951927618662,29.057690761870976,24.008959222595998,30.675414643855696,28.103460887759177,37.023489079980585,36.566189614958226,44.15281680565695,43.03157775202159,47.88309322072427,45.48854265314246,sax
3.586291403384446,20.693774728197415,21.172441792923337,30.23070922382135,26.237306534734337,32.93107719672251,30.699410221007692,39.085101176232584,38.98912199205028,46.45657872182891,45.52303131681327,49.82818950341731,47.384100691128296,sax
4.003899263830871,16.353648648800693,20.4670944985797,34.75627204696544,37.550250507398815,49.5766184255922,50.72325514758121,59.26298111851978,58.75634424012933,64.24444914013115,62.57020875069913,65.8232825745031,63.7608912777465,piano
2.480884781841676,13.662696447529981,17.17875553609464,31.45843316940545,34.20465899988917,46.72020442687338,47.99763840055813,56.68342147714793,56.6240814685874,61.82673522273289,60.94291135280401,64.03865466529105,62.793881159998016,piano
2.823510829434763,12.468832976892708,16.89295503600396,29.541660566892684,32.852916422738666,44.212403780182804,45.16690536663939,53.23682346333937,52.23326725479811,57.206962072609336,55.403401627459324,58.29417353649914,56.44976227530963,piano
2.7158092253773387,11.788827048882698,15.88045371238221,27.72240213231346,30.825195781697403,41.599758434207615,42.55462712563361,50.47710242126676,49.70071795437909,54.79220996440858,53.32545236897795,56.5062543575038,55.036271398878874,piano
5.685222913243844,17.967706524937004,23.304131053939035,36.01344582604691,39.779408007190575,50.36725345726004,51.76545186595292,59.28496725032517,58.404106613555335,63.233308654686105,61.06091138228092,63.94171544473664,61.40299082865958,piano
1.7692406501472993,18.662525067365795,20.37149928078304,30.022273568646593,27.120379096160555,33.27690614516411,31.530067816443463,39.29284397907522,40.1940306286594,47.71499261025288,47.974427488670436,52.50414342424956,51.25795090019003,sax
2.0012816887987213,18.977186713251122,19.499158494820353,27.73551764740638,23.48319890501297,29.36854360805422,28.117187156780524,37.31508638874925,39.228871405917545,47.04824917510724,46.850773288485776,51.03279703161366,49.67142911389515,sax
2.029189336962831,19.23450671639064,20.522378096365994,29.606612812827358,25.92507778993528,31.666643394292155,29.81701229001195,38.3305391980399,40.070218114793455,48.13013507899157,48.27451179264156,52.50016774318637,50.98866963516004,sax
2.025974000163104,18.250785836586903,18.868628990813807,27.35477005773578,23.391370762425726,29.028464712933545,27.018711773023618,34.91029048941074,35.75092785158842,43.00829978259587,42.72195159888697,46.898759312572075,45.61012199383518,sax
1.9168692922111494,19.529061424448443,19.888453645986637,27.2958341907671,21.89533534288673,27.036148186465148,24.922791465798632,33.34424741613758,34.206026896682964,41.17952545039346,39.82090246335323,43.18159589838262,41.28515754242629,sax
5.0362082086481035,17.347904046306393,22.205829105740783,35.34624226784503,37.79059196978529,48.38708765709068,47.76763585909114,55.43526717533502,52.94001000669728,58.41011555926346,55.564064339518524,59.65231299780905,57.22672744291603,piano
4.926742159384984,19.95232354417745,24.614439713794745,38.523747756004546,40.555050059783774,51.00101229567863,50.07882604307852,57.48454667422066,55.083311209578845,60.463113023419965,57.685064849444714,61.40996584368927,58.54377627798155,piano
5.661133073229403,20.43874206478058,25.414538620924738,40.00269207897317,42.305247447408405,53.20598821705746,52.24144557946643,59.87203266225416,57.094429641203064,62.70238445953729,59.590371000428426,63.86188128578193,61.059307573364485,piano
5.851273455953693,18.95483932383648,24.53357907811155,39.28360559915132,43.039014145868784,54.99904083480276,56.04312787131543,64.31873903113892,62.52509700926304,67.69022196285144,64.51340013452517,67.61343009143538,64.40298193960952,piano
4.239119924168029,18.520927223398246,23.37993367484892,37.55532858139173,41.38414023515893,53.34181248234381,55.21055666612461,64.20451307006248,63.91696330561617,70.07310848220413,68.32115741383564,72.06094216976885,69.66312106443216,piano
3.1107457216023993,19.76018020713881,18.121509151175783,24.44671167712022,18.221320340967022,24.175705091675596,22.538881457471337,31.99687338054648,32.32278155055424,39.510501131583425,38.30491799787124,42.97717663133212,41.80523964211084,sax
3.973641652405593,21.075615235753567,18.041853190620415,23.554772670075913,16.230262058097697,22.43720379645493,19.92905816217114,29.826606239319077,30.235699973782662,38.61652615847367,36.7064392456828,40.788209110860194,38.26006053055914,sax
3.6599798776205197,20.77172408523271,17.50722215585001,22.760775032047743,15.43969942846107,21.714767191019398,19.408092736256826,29.40437117071324,29.81605078372701,37.79843131525,35.29389775252328,38.606675228720434,35.5071156173085,sax
2.626506268358777,19.505407618473377,17.90305531287549,24.11043354414611,17.913512850405954,23.786041743313895,22.265667327222506,32.18717253872494,33.96608912601638,42.29116707443584,41.162802807431085,44.675207136347694,42.262383504553235,sax
1.0073029457435583,17.585641768879995,18.281290240418745,26.432075693993376,22.491307918447646,28.44426903808426,27.682476801899007,36.886286519396876,39.25960922627065,47.24277491028387,47.293264120204185,51.07109527254484,49.65773338333187,sax
4.691329782288379,18.30414466613016,22.995614425949455,36.44023826948318,39.57101085838952,50.47249981299219,51.438360359470025,59.66230080539881,58.912466205882,64.66573784368089,62.81507321807248,66.43901538090009,63.981599634289005,piano
4.181355420454664,18.249676201669697,22.577069438890497,37.246064507378634,40.45837118418671,52.41071922675808,53.641372088480814,62.31846860617856,61.33865605809442,67.01234869810273,64.71836673315634,68.2567995025007,65.63783435017616,piano
4.468273417920162,17.620665831947587,21.785445519696694,36.087979466161165,38.58040611501774,49.782977176302445,50.08643721307882,57.428105905232634,55.675185848595255,60.032694372656415,57.04186681779449,59.42703273721257,56.054653919568764,piano
5.948264306237852,19.993220192387206,24.426172464139253,36.96468395864316,37.61167380574125,45.9464376994648,42.12092293333053,46.17773012511027,39.50137062531282,40.90991478795101,33.6728192952584,33.99862968936862,27.724205977637453,piano
5.931447463981629,20.004481297766024,25.24786252388871,39.15431147131072,41.512508012573946,51.72045785948073,50.46606233703117,56.57625858111499,52.42944674011658,55.67210433488034,50.470257198970764,52.08937692590768,47.286467829395896,piano
5.829636690905133,19.114137079879107,24.329331483644506,38.169356670415866,40.63869272239189,51.503120076604155,50.67571686096914,57.90384612259695,54.75668049305337,59.80263913373469,56.23529149793253,60.32766629376513,57.682018372302615,piano
5.671523922014297,19.63712425362616,25.064125251392745,39.79489956676176,43.121974031737324,54.87019359122707,54.92464417488143,62.97157526593726,60.49204370012946,65.95906207255928,62.55235644586042,66.41129040758732,63.517914526736234,piano
5.488933251086937,18.49111306243889,23.56455260693898,37.86116962260642,40.96027461871554,52.62390233241044,53.17769861772503,61.325833079947046,59.56525354141505,64.96362017779646,62.10356284986384,65.78241173966768,63.29188283736082,piano
5.584761825259388,20.353189229098714,24.888193697740164,38.19677277299612,38.871884793137674,47.8715609784421,43.933386154931874,48.50092192836899,41.5450610906036,43.3111341084065,35.777378025542255,36.44642262277257,30.15892438708094,piano
6.067856312008393,20.696771723844257,26.271380107918336,40.949711989755244,43.70162763294697,55.14028685146207,53.9929727098834,61.59992022970888,57.66794770834447,62.508422472826744,57.72892269327592,61.04938467224685,56.95108789983828,piano
4.504679280315946,18.257994686913552,20.823368396158514,34.378964837002954,34.71548374929473,44.85487311318944,43.517673356394404,51.02561405532328,49.386913877634484,55.0770046012154,52.90908166616334,56.038180396021616,53.30855053637568,harp
4.5172487759757995,16.95027080877593,20.19147138626596,32.725493391477166,33.92311086950878,44.57585819424125,44.964092744026225,53.05870014931581,52.13484008928643,58.21738522585287,57.04206804267015,61.564021277437526,60.35721043209465,harp
4.180776785328559,16.1484655253641,19.315282028858785,32.20210816785105,33.994093493133754,44.855168169714666,45.048220839830485,52.938196997405086,51.732740571430945,57.28819545483782,56.04328553680613,60.23908189290219,59.28456774196765,harp
4.598229161626536,15.869045933916352,18.522013479334685,30.226512765417407,31.614456583371545,41.43157199735977,42.0906266196047,50.06561443160686,49.94136713136587,56.03279833142374,55.77326258617451,60.418980756408814,60.15034326619186,harp
5.232531158534143,19.666885525751514,23.164164051948344,36.876278584366084,36.90381487748542,46.18856283897234,44.71507891591325,51.8113660554513,49.925545991398764,55.76466487226733,53.83746623472671,57.95803313310505,55.971074297184764,harp
4.421992490902127,17.021053069739764,21.192791612077198,34.89955514929625,37.671432542645064,48.89800130733738,49.82236357654712,57.743928870901996,56.86735404028711,62.23755892082947,60.4148647897229,63.8234159573913,61.50795542111401,piano
5.560136436313128,17.298253473170163,22.145105533625742,34.63104302250286,38.4656149140709,49.39138763401945,51.74336824655782,60.176445679609444,60.65562995665599,66.6712548925921,65.63676774187569,69.30247992767325,67.45082396889174,piano
4.394748866528361,16.001891106282603,20.36403027675647,33.58127138821673,36.91060949627986,48.482423755397306,50.3455258678378,58.78873484215549,58.793222331901276,64.42066590054716,63.277420234294574,66.56864228332724,64.6441037306266,piano
3.3345323561767306,12.834205971248156,17.649291618006362,29.81867104497725,33.429037514175995,44.46304085513023,45.76937139515984,53.88516321671657,52.95437298160694,58.29935670524903,56.355195753191865,59.69426238723168,57.586367351764764,piano
5.476956280474464,18.851957458979474,24.097703282176465,37.36817518041212,39.138746119031744,48.904779881126224,46.83271241170133,53.63037062355476,50.09709440956937,55.790866589440434,52.877311898731236,57.982937939795505,55.86480953488943,piano
4.025887307323857,17.770143087929565,19.09143248465998,32.986529754640806,34.26152330201361,45.459236936572125,46.320885140547624,55.23339066883736,54.526837446842386,59.69630014196527,57.5108263091491,60.97337601326608,59.283469027894384,harp
