% This is dataset contains MFCC coefficients for instruments% Piano, harp, sax

@relation instrumentsMatch



@attribute coeff1 real 
@attribute coeff2 real
@attribute coeff3 real 
@attribute coeff4 real
@attribute coeff5 real 
@attribute coeff6 real
@attribute coeff7 real 
@attribute coeff8 real
@attribute coeff9 real 
@attribute coeff10 real
@attribute coeff11 real 
@attribute coeff12 real
@attribute coeff13 real 
@attribute coeff14 real 
@attribute coeff15 real
@attribute coeff16 real 
@attribute coeff17 real
@attribute coeff18 real 
@attribute coeff19 real
@attribute coeff20 real 
@attribute coeff21 real
@attribute coeff22 real 
@attribute coeff23 real
@attribute coeff24 real 
@attribute coeff25 real
@attribute coeff26 real


@attribute instrument {piano, sax, harp} 


@data
1.7659804086763997,16.062418726824042,-2.67367513611442,7.826430304696711,-6.201674546048166,5.558840561621474,-5.516383538873746,5.623998974410837,-4.4058826325643645,4.649641622443943,-2.999096836076579,4.327568917459199,-1.8087650559570811,4.4662568355451375,3.620697069102071,3.2547103727392916,2.0423697675889474,4.236055110924473,2.031733367798272,4.388764835474422,1.8385700158377825,4.109586747845307,3.3244853568813015,3.795688117773342,2.4631889760546106,1.6460774016049424,sax
0.755845744390223,15.028136780904118,-2.0389906900317802,9.482008492696306,-3.2400646399970126,6.29631290551607,-4.50770839257329,5.564126691466309,-3.2744508386052815,3.627753179628989,-3.9149165496765934,2.6243900619020266,-1.5107429525018163,4.3632788394666395,3.00542488095768,2.8500752079708898,1.3247046305111905,2.8234718423576277,1.7599685674659797,4.233631106565495,2.2886219330345074,3.692896656346513,3.6393542798097194,4.930483429051359,3.809528444914619,2.1737422612356387,sax
1.19611908270702,15.224013730756845,-2.2502170672835264,9.024970212192951,-3.9297592710987477,6.765526781925802,-3.620941504518617,7.217065486563061,-2.0361374987134098,5.105480227930238,-2.798455611345098,3.871434479978854,-1.0895735627240342,4.2117887364814495,2.6419053726875954,2.96503811400065,1.735164847113964,3.2462780015383763,1.8648053603892045,3.722004351688285,1.6490738692931217,2.76984364504081,1.6526361797437878,2.4673181878385733,2.3245719970772942,2.1400074925586656,sax
-2.2486743964264373,13.679205742852242,-0.6014079348816632,9.779973273751628,-1.3645879640336758,7.965809990228143,-0.8456168278549555,7.449900112281761,-0.4651934946200926,5.482169698151827,-0.882312731058149,3.8488521065756087,-0.9794236472159553,3.871858319272697,2.2770969655783238,1.285475747122252,0.8959177403488355,2.4651079833718756,0.8334716925084373,2.8197264074679556,1.4570396019311316,2.1992830403962325,0.933700241756079,1.803194857915786,0.7148039564845831,1.4426953550754005,sax
-5.079654180083557,11.97937168364494,-0.47986108753508855,9.418333161540401,-0.30243823878094334,7.865185379597459,-0.14729613505984585,6.452678378833844,-0.13191782174248642,5.134926428895284,-0.10720757778328364,3.915457874726241,-0.04288238864112282,0.5682381615590117,0.2857956630533905,0.3115358949359821,0.3358572121305444,0.30936481295556595,0.30488744808073476,0.2600882303314782,0.2611779815302679,0.26781121984644923,0.2886940267629906,0.2974232783629774,0.27674302381589194,0.22727023764499743,sax
2.5349615419752993,16.830447556447304,-0.15527447309857806,7.6590556733923565,-4.620116574466154,6.353186456553153,-1.7176076997542868,8.146862441070763,-0.20129106533931193,6.664707458151623,-1.1230499152525073,4.089450319233216,-1.8877760677240152,1.0225907059016248,2.7113698820414847,0.9096889188118963,0.9855865326149977,0.8617725751030865,0.7581307244581154,0.9486678045810127,1.059399092370306,1.0151928507976347,0.8063222775579915,0.9744084203175175,0.8007389479223119,0.6309089431085352,sax
0.8346854267701885,16.431345963827543,1.1001001344075583,9.251363148858825,-2.4332785891198343,7.313272164691957,-0.039613233429280845,8.958096016375872,1.4775165414120377,6.996401338103902,-0.4507808765563805,3.67397474212098,-1.5022872435969583,1.2736198221625274,1.950187108660338,0.9730908947573972,1.010470834800448,1.5290792257750652,0.9177689185596107,0.8493675219849388,1.2210297590524637,1.2661272912838692,1.1065744091583771,1.006333298232963,0.7885192126779533,0.7619344343423349,sax
0.38215364351129366,16.31112720595483,1.5164261308864235,9.529589384249132,-2.112424720788766,7.035565506089721,-0.010289405362928977,8.976402530867938,2.2333877025819953,7.555112087420311,0.25678896087425274,3.718472855263327,-1.4266125751464238,1.1232798283385874,1.7360690316952563,1.099700679836817,0.8126785057136555,1.2540798376428755,0.8471655616026068,0.7099094812985425,1.4345869626180348,1.3247007394635741,1.0301530997711672,0.9647935691636179,0.6734737260517483,0.7326948754468808,sax
-3.4034970134788707,13.546361569119961,1.080261679843011,10.774944705535443,0.7053322525372443,8.787137443288797,0.8309640143775462,7.65272509844471,1.0335881590024294,6.148914126073279,0.48653130939266054,4.178316863931789,-0.08013993066381528,1.9606928430976953,1.5250193215419408,1.634765518807758,1.4546982791076433,1.292026454423201,1.1869102551638857,1.0978280399082139,1.0867825386640466,0.9682955154405465,0.7752731833516544,0.5278641155998458,0.4770834483248664,0.5582417448707345,sax
-1.8359530924631902,13.846949391747067,-0.9067044659730186,8.497692372780445,-2.1406073430476695,7.6474466002779975,-0.4880004352712049,7.474831192425503,-0.4928338295193584,5.214453729857425,-1.3537886042119591,3.3974019599740135,-1.403219813988018,4.107237273163156,2.857317608030752,0.7298371286070351,1.210870682021529,2.333624177444852,0.5847261653585877,0.7437762034734311,1.459858840396365,0.8087326236063082,0.6531238599175637,1.8899973273949422,0.868765012715832,1.8832475588704034,sax
-1.1218005632974475,16.197107954756994,2.7897323190503203,11.41584908501321,0.23508192049829402,8.491616059195104,0.782273222372131,8.333043940446364,1.5982898902347362,6.661715873676496,0.45086959364152285,4.338941325920387,0.33292577493715597,0.6920395891801339,1.8202268267965185,1.4001229929541033,0.8118572450208319,1.1762798721900727,0.680624808240154,1.1014500718618077,0.8725713477083679,1.021085889128773,0.5718898225865617,0.6216110086942002,0.5645939684649001,0.5582471892395631,sax
-1.7285149224866707,15.791589404848104,2.7780368646421456,11.824350619008232,1.1828788424485863,9.381147929848895,1.7062198234827497,9.032722902688286,2.3284994568568864,7.278147265081075,1.132559673560262,4.803727376286324,0.603766419567808,0.7757007234288085,1.0237040213676356,0.8709123937263609,0.5583872573454551,0.7551315694447742,0.6017245446876399,0.4697098874801817,0.6282134725775118,0.6571973276332281,0.6256525370366811,0.45905675366163706,0.4930503384490479,0.5559403486256399,sax
-2.119366167157411,13.941154958006786,1.6804673510412325,11.761257924603115,2.0883676413246652,10.1772153530035,2.0743116677428577,8.534389662207811,1.7020821635571097,6.667798953363406,1.1048064830376256,4.828505688413849,0.5981264386315985,1.4913189035541736,0.9948661137562318,1.2401155894389808,1.2265570427405486,1.0545665026606146,0.993491376315105,0.9007150564447537,0.8699223156140026,0.8098190287410433,0.742783744648764,0.5857989298083868,0.4701388485868635,0.4047408728611498,sax
-4.687028757619822,12.131839989336,-0.37167205242996615,9.570484533511598,-0.11836785886068805,8.050946158496773,0.0942245134753695,6.7366099100784,0.16613602327031177,5.425402025293379,0.16391405899154485,4.154754243296312,0.17913747251407833,0.7131085897082913,0.4303922093420329,0.5829723826787901,0.6764882423207792,0.705402451098871,0.7030179539317091,0.6656153485531227,0.6204166858872051,0.5760973900348061,0.5542929194697227,0.5033124468013256,0.4665134121488684,0.4160568577767086,sax
-4.806285755568999,11.919580208072762,-0.6587238602625756,9.262267852317786,-0.44408455896344534,7.7242432117794,-0.22835697326653223,6.4132017364757825,-0.10939892447060899,5.198140593585754,-0.039417348394784425,3.9396131698755736,-0.016684550649675174,0.5561128626718576,0.14104717010308623,0.11514412192592925,0.15706984029008408,0.14990135226005152,0.18235929149487073,0.17085499406302393,0.17921436066662905,0.20151602800028512,0.1904638244544366,0.14360225759056489,0.1622343277141378,0.16787784293980532,sax
2.752485042862694,14.44874826259579,-5.3046197002418545,7.22382345876389,-7.056791499393679,7.499716110596399,-2.9626751114523695,8.18835671344306,-2.8251776586609814,5.327623595900189,-3.638857287417014,0.8577460951618828,-5.395162109786196,4.5025024086316625,2.1626938873995076,4.075927478334622,1.559395997646859,4.067616244671184,1.7322347448343791,3.353398060544496,2.0147891122423234,4.274241895305183,2.5856358067578253,2.084905137749414,1.4931084182333154,2.0535518075783914,sax
3.820472291675629,16.031609168546105,-3.779657863942217,8.458266819503345,-6.858037016401622,5.8234483609072525,-6.572091353593274,5.734263733118317,-5.040358427247431,5.4206487418868985,-2.457354907037823,4.775325604279048,-2.4905938960299916,4.554896409004719,2.908552400506375,3.154885859664581,2.2151077241089956,3.8422523914571274,1.7595257952609915,4.627424980060246,2.2724003197791904,4.389331380361997,2.8585445194477117,3.4708354174095266,2.557970726200003,1.7224914770497062,sax
2.825400975512393,15.009446622845855,-7.269686934953963,6.561684870333153,-10.70980356449919,3.295396958560788,-8.77813757752408,3.7910700194231755,-8.185594704268297,1.5081119030258592,-7.173178888104917,-0.28411277531881596,-5.844453632799753,3.1749224091804344,2.0139200694021646,3.953249108074713,2.030083626208409,4.567593500414691,2.273560281480271,4.59322170524391,2.851601422267268,4.963987948055104,2.669220024897704,3.134343109768864,2.965583367798789,2.8690337006726905,sax
-4.157380076957942,12.551355009644537,-0.6796412207870788,8.460756348119993,-1.7398501689254222,6.666691227737078,-0.7963865706495383,6.435922714700369,-0.07307992191791692,4.9196518213303095,-0.9040984950852657,2.884666289748916,-1.0092840360148796,0.8814468243117088,0.572095830389244,0.6058895677579038,1.0045421093088456,1.2502249976823414,0.9064339745281261,0.833419653474609,1.1816727955403068,1.055098040726145,0.898695013465073,1.2147040567087601,1.2880761014174886,1.0379133325900802,sax
-4.843024127294609,11.937154599867903,-0.6239685197598833,9.275143501144147,-0.4640556485176778,7.676883440334685,-0.28929846047070845,6.348735085958937,-0.2152672911743885,5.065484484923488,-0.16679642616728785,3.854482964444579,-0.07912693527510628,0.5594456346134301,0.15520415821644304,0.14083586065660741,0.1686505136333951,0.1663909688712534,0.17666339474057757,0.17528866878406912,0.19513174493319518,0.2150921674873805,0.21510111744256194,0.21005505088987755,0.19527239733554017,0.1713401240655507,sax
3.9333609313562454,10.307278254603286,3.1573931185855963,10.89467394474848,2.8932826870726704,10.131191506812586,2.657644673508412,8.65110553875626,1.9866361087251179,6.881486921161633,1.1332500189428516,5.003198161211767,0.5039084926229729,1.0349776014649856,2.520432600915053,1.0602752533878743,3.235650642897478,1.2372115937671222,2.870395654709228,1.1786101823759183,2.031305229966694,0.9664962663221307,1.2241332132533538,0.9843076129465514,0.9670904308046281,1.1263747503057264,harp
3.6977092870339585,9.801145456391708,2.764327282261677,10.440401524484265,2.5815794195259465,9.727114122778566,2.711539151490898,8.566754618264108,2.325898778290271,7.158736512219268,1.6582621571075733,5.551158201130388,1.0890657479708359,1.099618080359897,1.4633812151416756,0.8932311229818591,2.1778475402598363,1.0018480807864039,2.041338078194227,1.0932461090453403,1.6027887740623177,1.0174779442098532,1.2139033521562557,0.7443930247660298,0.867296630813105,0.5658430821945606,harp
3.476925721423046,9.3669869414094,2.8262054128838545,10.548138414667529,2.5743741312174464,9.919141162238738,2.734696723292878,8.528472073858232,2.425154507719785,6.927897648516145,1.7801851755338265,5.245626335131432,1.1779030802162644,1.3974725469749696,1.4412439893812397,1.031683489431428,2.256890516297316,1.018075306220322,2.375300816927457,1.146463303140147,2.0094271264616275,1.2052896391350405,1.4283653878617903,1.0452191273903806,1.0294719925866112,0.8457752496850928,harp
5.145445016008861,12.36727216239006,3.748152470113803,13.314997248831336,1.1718383031928392,10.061776245523925,0.6357075296175758,6.485472025928355,-2.173601597367343,3.5055591427725346,-3.4950638130875213,0.9403429428264068,-3.737082196172659,1.077910711907683,1.7577955856840175,1.483247827078169,2.8562422590395338,2.0595925418120276,1.8686892829496429,2.5690764115175475,2.291235331751068,2.6057224984027365,1.6909915577423786,2.296456230072086,1.8645883396372152,1.7853643102341974,harp
4.5423124964600765,11.159807062634469,3.2753730038399342,12.25413601120943,1.941666136502024,10.276697612881584,0.7807979847999024,7.251182921843366,-1.3549055084733503,3.992511421993206,-2.945811552586738,2.1365866713928847,-2.484544410826678,1.2223074259594648,1.546371511320159,1.5853791403661448,2.08179604167206,1.5916636075119661,1.8806652790554756,1.3919841286650942,1.484645506513048,1.6928690403872184,2.041501525419308,2.177987204206498,1.4910903365160608,1.390668431127983,harp
3.5596368113067505,14.347989721645973,1.9344630866936134,13.984321080648984,1.4165448672996759,10.993709829916638,0.3835758876611504,8.438652666704668,-1.0079103912815521,5.3688337865939575,-2.504371188441666,3.1834048447877565,-2.410344668357657,1.7806891200778405,2.8603729221300402,2.7458994265540095,2.7234515137446293,1.8781727377230624,2.1807110952268376,1.8010143561149508,1.9414311191627043,2.2170482715102655,1.5486332858078606,1.3657480556382648,1.4595073166298826,1.1649819427812802,harp
3.5080867632510695,15.467582479510845,2.7377724204243106,15.04522348308163,2.1492672752402457,11.308104043642272,0.06144281405997474,7.846249665351291,-1.4915219774102781,5.524860288632372,-2.181691387998585,3.2771870758719723,-2.3572044719647214,1.9759357077032607,2.7552123081265605,2.911309532232189,2.163725324817713,1.379379322121876,1.3696352954765965,1.3816164752538842,1.5068168926925682,1.7301164175562163,1.457752324238856,1.5018545305810858,1.496217852184533,1.3989607793466876,harp
4.238518424213017,14.863233130919934,0.2620602197030889,15.568960181357038,0.3981981780735417,10.867436450391073,-0.3802172968144177,5.961423289344916,-1.7304035431191396,6.184632493684831,-1.2088036961604418,2.9928605082333477,-2.227357579180849,1.6833550304926892,3.5044524920794005,5.263575056049895,3.5417025081335387,3.100417119521833,1.5705259620055614,2.9480746381399796,4.828796503044817,1.9209078531549961,1.7863936114370451,2.7435378045412104,2.1497662759763307,1.7675164357154756,harp
4.623343767870902,12.438972069224686,1.937547125207921,13.761312992322352,1.0401599279130853,11.211179918428588,1.041750531199688,7.2674866296204526,-0.2918648897476095,5.465352530931869,-2.251400616279159,3.5314190492039477,-2.765134018026582,0.9264799921367342,2.8506796942891826,3.7306915607452256,3.136598574424116,3.236574547716486,1.6823405346979958,2.2798165802253707,3.285220395402503,2.850779991664684,1.7453795062363715,1.5675656832371023,1.6021261425728772,1.7340822943471221,harp
4.511985452122589,11.299406072424059,0.3981062602205056,12.293444899951039,0.10897521387257539,9.281992998317188,0.8394381971032703,6.644350495768759,0.7796535597536328,7.124981272336433,0.7952050128772693,4.0601060623603065,-0.4635826082377915,1.2165969165666974,3.1807711194901778,5.21170920290403,3.788398780319204,3.80735754737904,1.6933378629753966,2.76255140328738,4.112867994199812,1.8839464364022789,1.2308196975995476,1.7798838951884655,1.9393708019954896,1.769330030060041,harp
0.01586758075024979,16.0100403996304,1.4178832122600291,9.218998593661153,-3.0592598315030513,5.0331019262292696,-2.8833088078599673,6.092728619591729,0.41800452319369497,7.560989923722221,2.033391850647059,6.456063157191492,1.235566418967544,1.3885060500680262,2.270807383527303,1.1474949535771024,1.1044611100084196,1.366147077709035,1.2100486085920135,1.196695490505686,0.8430567866730141,1.199167908296369,1.1465160310368354,1.1002901933777263,1.08534002753859,0.7648407788608089,sax
-3.829094629138891,12.897911004275587,0.2952520519176571,9.967118645599305,-0.1255021683744521,7.814779005094378,-0.2595294184411906,6.573029441441514,0.19065764217114886,5.69812883945094,0.5151393801737929,4.580392338259023,0.5395508468635192,1.9225713571707141,1.5220437012122332,1.4592770062164597,1.1626163890685326,1.0611730999174283,1.0630413451126814,0.9437927751200416,0.5765896741822687,0.538329913737648,0.8357158699429027,0.904717973589802,0.9123460348415633,0.7471317015518931,sax
-4.97646114165847,11.858391970197426,-0.6640337786688736,9.253649946617125,-0.4495025935594488,7.724398150741946,-0.23453142429186838,6.422856028937299,-0.11601092608353987,5.174119669598665,-0.05188469570037286,3.9410062311326337,-0.034761111441329796,0.813913422148512,0.22994227127944675,0.07949627713399521,0.14866310480437703,0.13752268436398235,0.14988601437736088,0.17187209170623455,0.19224399027512604,0.16732539118869422,0.17629727854636965,0.1769157245882266,0.16686837463839438,0.1480950295107902,sax
-4.967487566394813,11.796666298084382,-0.6941366271468611,9.262091186887712,-0.4214373039716849,7.731994921561108,-0.23794128374991289,6.404837465257446,-0.11693635636793263,5.173978337519425,-0.06524767664508782,3.9080830067815366,-0.04440997411218147,1.2049491818939708,0.4161811587397114,0.09510864139256694,0.13678894860448584,0.14919012675511958,0.1565722002069907,0.1680844776199874,0.1975498278185746,0.19846430643202187,0.20310276100590788,0.22056559293701217,0.17254946545166244,0.13517899397501984,sax
-4.947603133206659,11.855643777995624,-0.6488088547321588,9.27879124766442,-0.44137339940494197,7.73516384541706,-0.2102144155248476,6.425748848415888,-0.13335820280156135,5.1393322618267785,-0.09079567422591577,3.912726123597418,-0.034435705057964845,0.9361210782427295,0.24622450776698307,0.1024278267350764,0.1563217251093234,0.13332273325488328,0.1572545379705681,0.18266031503429173,0.1755926129113607,0.14900855089853446,0.16299098712380874,0.15903039101348268,0.13930085352310959,0.12027795738700216,sax
1.0490854741192557,6.8536996855229715,-2.936520358722882,8.218791530304761,-3.9629875591990213,6.855552450054936,-3.7083225154039794,5.205008464606782,-3.3763273703932217,1.9073503798343436,-3.2402976951604114,1.0214185689217858,-0.6204215052647256,0.827562610340079,1.6642593275573772,3.776370325832813,2.872594196626526,2.5423121185087916,1.8920839156846803,3.0317331944549832,2.070466884625096,2.5390755186374054,2.8474778636001474,2.264891808022125,2.563824948557107,1.9303466667016713,harp
-0.15133215486068036,4.716172479724356,-2.277096184436772,5.39662663562037,-3.4590094312905233,5.564652457497028,-2.8727968533330728,4.523441304877868,-2.8944519067103074,2.4490961992656115,-2.007722455380408,1.818279998360338,-0.6240568366426772,0.8457892709554218,1.5931026229617848,2.0532296962189194,1.3089455859409442,1.986876150481178,1.7138470755958481,2.0518917336673974,2.0766133580200177,2.4970051955910715,1.8890477950445586,2.393131605507473,2.198493336184989,2.3652282095522787,harp
-0.6250608299344252,3.5707909589540408,-2.5339751680985136,4.445123455397783,-3.124140154612264,4.954592801340471,-2.643267166752925,4.071348857583933,-2.4168874332589354,2.5281431137927663,-1.5593610724399567,1.935793675598728,-0.43411759370627157,0.4675627117038711,1.4488060781628351,2.140677488076405,1.1786761999793594,2.0555441887915227,1.6933779689472541,1.6082041239282643,1.2236246766227503,2.204496282292903,1.5023611418884146,1.7315500788736797,1.5519362152932579,1.4483990340016994,harp
-0.600267767726295,2.5824501832270643,-1.5001524457554767,3.3031313101705555,-2.2879252062114186,3.023123679237628,-2.3190032495150565,2.4749260742881876,-1.5768961132207333,1.947268303085568,-0.716638021602032,1.510568824168963,-0.11773795790212603,0.4160770635968716,1.5359887507352938,0.5621586021998823,1.3700961084131966,1.6706977353990267,1.1106330789090566,2.338652693290428,1.1316116427780447,1.9868531589650598,1.028956847132962,1.256280169765767,0.9035026817971211,0.6857337023960396,harp
-0.7734433489205902,1.3818175914361241,-1.5046932120246117,1.9939793416394525,-1.7707072533004191,2.034317090033289,-1.5614170563233247,1.630294031890158,-1.0851360811945867,1.0797037259405913,-0.6154966646143173,0.6487409580900428,-0.32458818795219835,0.27459733742414605,0.4451856312950727,0.5131967709835709,0.6046020980298065,0.5901935209071123,0.6166495157002397,0.6285705577050993,0.6538801478812916,0.7233575416310076,0.7177627521641539,0.7481804788391065,0.6607277785199787,0.6236044559165024,harp
0.5755621078420848,2.47008609114088,1.2379984959434855,3.986880108519926,1.7863836893101843,4.935628248300306,2.15485297935197,5.233591082403342,2.296547283533227,4.938459087091158,2.1967651249186138,4.202552353489953,1.8824772819116367,0.30621671271307915,0.6622086140801413,0.6027513701221103,1.004988026066173,0.7390076225923569,1.1486487008754058,0.7344743584820472,1.147190293807532,0.677955128938141,1.077315961410432,0.6231580147332653,0.9608960831477174,0.5501023707476093,harp
0.48489840662018424,2.6372497120428786,1.0552940665796013,4.259090395925145,1.5541229668898742,5.2758155852961055,1.9208484422355616,5.5956385409628995,2.0961728254672227,5.2772171562999235,2.0450816675611345,4.483733442639813,1.7776920910666807,0.2883625016189339,0.5702573532306963,0.5858516487764134,0.8724780868918699,0.7683361010599802,1.0013199430976463,0.8405675100302337,0.9847659869816255,0.8414483539874222,0.8855911236514896,0.7899877774734486,0.7490237559834213,0.6834354611078273,harp
2.7126774585390647,12.138354888131785,2.2921270660333657,12.331331370044376,2.0077281015304664,10.667921169706325,1.325707133754149,8.4467135693945,0.628735035638783,6.720620973975179,-0.04177271489244661,4.591412427631583,-0.5707982270211635,2.4453461959235545,3.2516588338504624,1.2439699089643763,2.752392888646205,1.0452083718152954,2.2121656526766174,0.9083762890357925,1.8583277294323062,1.059190669397269,1.5692508793465223,1.0824238132050292,1.3838652928575514,1.3225005050473173,harp
3.421865677716632,13.769222208868436,2.766616044752705,13.581389063525304,1.9453156878606312,11.112462395827908,1.0200918391709384,9.137392144097664,-0.3229561349949949,6.142903922564896,-1.4286916293485876,4.152442713933108,-1.7879287169253615,1.9668113058308478,2.431195167004136,1.350419807855622,2.118347248369761,1.3869347156876985,1.5356493838945617,1.540195748766849,1.402393275581426,1.6294433397984451,1.986680012144108,1.8305642834468743,1.6853932819677706,1.3677442534630988,harp
5.095128250380457,13.465906045062418,2.580794537705574,12.900739465812359,0.7958840193056494,9.902727456492242,-0.9108650650994148,8.1723315894296,-0.8053839570760348,6.369897498304544,-1.7742601478654108,4.657903317457992,-1.7500628816868924,1.3408092836092047,2.6381820182896485,2.2315718782445924,2.865912163363117,1.7871293034829059,1.4047339664184726,2.7511994215608038,1.9263107261036525,2.341308798285776,2.351282906716142,1.5958026977086874,1.5490481271457308,1.2786413240301489,harp
4.308100555765768,18.770264538674944,-2.3885989189912618,7.0780038635032,-9.643675807024705,2.358210902097187,-8.265473834982007,5.1391504312536584,-5.100033376044152,5.55578418531563,-2.137928504268366,5.939002449398985,-1.9808776866652553,1.4336921474746616,1.9432664598058433,1.5236078153601462,1.6784449131239572,1.529618601182249,0.9285678731446407,1.2292615529839435,1.2905287065111524,1.5396117301728045,1.1387542659912304,1.3022171383849628,1.5427000780082951,1.6171687683747311,sax
3.453725521331753,17.91512055745896,-1.4921629488086559,7.154843414212729,-8.477567981745391,2.467391027387102,-8.116399940069432,4.626886122192483,-4.429590762591619,5.711125740466342,-2.1546298871973333,5.800211554019644,-1.5877881159100897,1.7892967537085385,2.0395080452073184,1.3202349547082584,1.1244822531595144,2.2624674967366114,1.6495681851866948,2.2968438381611884,1.8555525992476827,1.7358304273259388,1.2624635355136469,1.151329272898919,1.3481243074427642,1.0136698261792376,sax
